drug_name,smiles,tokens
paclitaxel,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,"['[H]', '[C@]12', '[C@H](OC(=O)', 'C3=', 'CC=', 'CC', '=C', '3)', '[C@]3(O)', 'C[C@H](', 'OC(=O)', '[C@H](O)', '[C@@H](NC(=O)', 'C4', '=', 'CC=', 'CC', '=C', '4)', 'C4', '=', 'CC=', 'CC', '=C', '4)', 'C(C)=C(', '[C@@H](OC(C)=O)', 'C(=O)', '[C@]1(C)', '[C@@H](O)', 'C[C@H]1', 'OC', '[C@@]21', 'OC(C)=O)', 'C3', '(C)C']"
miglitol,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,"['OCC', 'N1', 'C[C@H](O)', '[C@@H](O)[C@H](O)', '[C@H]1CO']"
linaclotide,[H][C@]1(CSSC[C@]2([H])NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H]3CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CSSC[C@H](N)C(=O)N3)NC2=O)C(=O)N[C@@]([H])([C@@H](C)O)C(=O)NCC(=O)N1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,"['[H]', '[C@]1(', 'CS', 'SC', '[C@]2(', '[H]', ')', 'NC(=O)[C@H](', 'CC3', '=', 'CC', '=C(O)', 'C=C', '3)', 'NC(=O)[C@H](', 'CCC(O)=O)', 'NC(=O)', '[C@@H]3', 'CS', 'S', 'C[C@H](NC(=O)', '[C@H](C)', 'NC(=O)', '[C@@H]4', 'CCCN', '4', 'C(=O)[C@H](', 'CC(N)=O)', 'NC(=O)[C@H](', 'CS', 'S', 'C[C@H](N)', 'C(=O)N', '3)', 'N', 'C2=O)', 'C(=O)N', '[C@@](', '[H]', ')', '(', '[C@@H](C)O)', 'C(=O)N', 'CC(=O)N1', ')', 'C(=O)N[C@@H](', 'CC1=', 'CC', '=C(O)', 'C=', 'C1)', 'C(O)=O']"
monopotassium phosphate,[K+].OP(O)([O-])=O,"['[K+]', '.', 'O', 'P(O)', '([O-])', '=O']"
vandetanib,COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1,"['CO', 'C1=C(', 'OCC2', 'CCN(C)CC2)', 'C=C2', 'N=', 'CN', '=C(N', 'C3=C(', 'F)', 'C=C(', 'Br)', 'C=C', '3)', 'C2', '=C1']"
bupivacaine,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,"['CCCCN1', 'CCCCC1', 'C(=O)N', 'C1=C(C)', 'C=', 'CC', '=C1', 'C']"
bromocriptine,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C,"['[H]', '[C@@]12', 'CCCN1C(=O)', '[C@H](CC(C)C)', 'N1C(=O)', '[C@](', 'NC(=O)', '[C@H]3', 'CN(C)', '[C@]4', '(', '[H]', ')', 'CC5', '=C(', 'Br)', 'NC', '6', '=', 'CC=', 'CC(', '=C', '5', '6)', 'C4', '=C', '3)', '(O', '[C@@]21', 'O)', 'C(C)C']"
papaverine,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,"['CO', 'C1=C(', 'OC)', 'C=C(', 'CC2', '=N', 'C=', 'CC3', '=', 'CC(', 'OC)', '=C(', 'OC)', 'C=C2', '3)', 'C=C1']"
griseofulvin,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,"['CO', 'C1=', 'CC(', 'OC)', '=C(', 'Cl)', 'C2', '=C1', 'C(=O)', '[C@]1', '(O', '2)', '[C@H](C)', 'CC(=O)', 'C=C1', 'OC']"
chloral hydrate,OC(O)C(Cl)(Cl)Cl,"['O', 'C(O)', 'C(Cl)(Cl)', 'Cl']"
rolapitant,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,"['C[C@@H](', 'OC', '[C@]1', '(CC', '[C@]2(', 'CCC(=O)N', '2)', 'CN', '1)', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=', 'CC(', '=', 'CC(', '=', 'C1)', 'C(F)(F)F)', 'C(F)(F)F']"
rucaparib,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,"['CN', 'CC1=', 'CC', '=C(', 'C=', 'C1)', 'C1', '=C2', 'CCNC(=O)', 'C3', '=C2', 'C(N1', ')', '=', 'CC', '(F)', '=C3']"
mitomycin,[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O,"['[H]', '[C@]12', 'CN3', 'C4', '=C(', '[C@@H](CO', 'C(N)=O)', '[C@@]3(', 'OC)', '[C@@]1(', '[H]', ')', 'N2)', 'C(=O)', 'C(N)', '=C(C)', 'C4', '=O']"
magaldrate,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"['O', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[OH-]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Mg++]', '.', '[Al+3]', '.', '[Al+3]', '.', '[Al+3]', '.', '[Al+3]', '.', '[Al+3]', '.', '[O-]', 'S(', '[O-])', '(=O)=O', '.', '[O-]', 'S(', '[O-])', '(=O)=O']"
magnesium oxide,[O--].[Mg++],"['[O--]', '.', '[Mg++]']"
mirabegron,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,"['NC1=N', 'C(', 'CC(=O)N', 'C2=', 'CC', '=C(', 'CCN', 'C[C@H](O)', 'C3=', 'CC=', 'CC', '=C', '3)', 'C=C', '2)', '=C', 'S1']"
alendronic acid,NCCCC(O)(P(O)(O)=O)P(O)(O)=O,"['NCCCC', '(O)(', 'P(O)(O)=O)', 'P(O)(O)', '=O']"
aurothioglucose,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,"['OC[C@H]1', 'O[C@H](', 'S', '[Au]', ')', '[C@H](O)[C@@H](O)', '[C@@H]1O']"
dexmedetomidine,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,"['C[C@H](', 'C1=', 'CN', 'C=', 'N1)', 'C1=C(C)', 'C(C)', '=', 'CC', '=C1']"
danazol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,"['[H]', '[C@@]12', 'CC', '[C@@](O)(', 'C#', 'C)', '[C@@]1(C)CC', '[C@@]1(', '[H]', ')', '[C@@]2(', '[H]', ')', 'CCC2', '=', 'CC3', '=C(', 'C[C@]12', 'C)C', '=N', 'O', '3']"
dolasetron,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2,"['[H]', '[C@@]1', '(C', '[C@@]2(', '[H]', ')', 'C', '[C@]3(', '[H]', ')', 'C', '[C@@](', '[H]', ')', '(', 'C1)', 'N2', 'CC3', '=O)', 'OC(=O)', 'C1=', 'CN', 'C2', '=C1', 'C=', 'CC', '=C2']"
cabazitaxel,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CC=C4)C(C)=C([C@@H](OC)C(=O)[C@]1(C)[C@H](C[C@H]1OC[C@@]21OC(C)=O)OC)C3(C)C,"['[H]', '[C@]12', '[C@H](OC(=O)', 'C3=', 'CC=', 'CC', '=C', '3)', '[C@]3(O)', 'C[C@H](', 'OC(=O)', '[C@H](O)', '[C@@H](NC(=O)', 'OC(C)(C)C)', 'C4', '=', 'CC=', 'CC', '=C', '4)', 'C(C)=C(', '[C@@H](OC)', 'C(=O)', '[C@]1(C)', '[C@H](', 'C[C@H]1', 'OC', '[C@@]21', 'OC(C)=O)', 'OC)', 'C3', '(C)C']"
dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,"['[H]', '[C@@]12', 'CCCN1C(=O)', '[C@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'N1C(=O)', '[C@](C)(', 'NC(=O)', '[C@H]3', 'CN(C)', '[C@]4', '(', '[H]', ')', 'CC5', '=', 'CNC', '6', '=', 'CC=', 'CC(', '=C', '5', '6)', '[C@@]4', '(', '[H]', ')', 'C3)', 'O', '[C@@]21', 'O']"
binimetinib,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,"['CN1', 'C=N', 'C2=C(', 'F)', 'C(N', 'C3=', 'CC', '=C(', 'Br)', 'C=C3', 'F)', '=C(', 'C=C1', '2)', 'C(=O)N', 'OCCO']"
guanfacine,NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,"['NC(=N)', 'NC(=O)', 'CC1=C(', 'Cl)', 'C=', 'CC', '=C1', 'Cl']"
sodium aurothiomalate,[Na+].[Na+].[O-]C(=O)CC(S[Au])C([O-])=O,"['[Na+]', '.', '[Na+]', '.', '[O-]', 'C(=O)', 'CC(', 'S', '[Au]', ')', 'C(', '[O-])', '=O']"
lorazepam,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,"['OC1', 'N=C(', 'C2=', 'CC=', 'CC', '=C2', 'Cl)', 'C2=C(', 'N', 'C1=O)', 'C=CC(', 'Cl)', '=C2']"
axitinib,CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1,"['CNC(=O)', 'C1=C(', 'S', 'C2=', 'CC', '=C3', 'C(N', 'N', '=C3', '\\', 'C=C\\', 'C3=', 'CC=', 'CC', '=N', '3)', '=C', '2)', 'C=', 'CC', '=C1']"
calcium glubionate anhydrous,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,"['OC', '[C@@H](O)', '[C@@H](O)[C@H](O)', '[C@@H](O)', 'C(=O)O', '[Ca]', 'OC(=O)', '[C@H](O)[C@@H](O)', '[C@H](', 'O[C@@H]1', 'O[C@H](CO)', '[C@H](O)[C@H](O)', '[C@H]1O)', '[C@H](O)', 'CO']"
creatine,CN(CC(O)=O)C(N)=N,"['CN(', 'CC(O)=O)', 'C(N)=N']"
phenindamine,CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1,"['CN1', 'CCC2', '=C(', 'C1)', 'C(', 'C1=', 'CC=', 'CC', '=C2', '1)', 'C1=', 'CC=', 'CC', '=C1']"
fluvoxamine,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,"['CO', 'CCCC', '\\', 'C(', '=N/', 'OCC', 'N)', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'C(F)(F)F']"
disopyramide,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,"['CC(C)', 'N(', 'CCC(', 'C(N)=O)', '(', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=N', 'C=', 'CC=', 'C1)', 'C(C)C']"
bisoprolol,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,"['CC(C)N', 'CC(O)CO', 'C1=', 'CC', '=C(', 'COCCO', 'C(C)C)', 'C=C1']"
megestrol acetate,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,"['[H]', '[C@@]12', 'CC', '[C@](', 'OC(C)=O)', '(', 'C(C)=O)', '[C@@]1(C)CC', '[C@@]1(', '[H]', ')', '[C@@]2(', '[H]', ')', 'C=C(C)', 'C2=', 'CC(=O)', 'CC', '[C@]12C']"
altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,"['CN(C)', 'C1=N', 'C(=N', 'C(=', 'N1)', 'N(C)C)', 'N(C)C']"
acrivastine,[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O,"['[H]', '\\', 'C(', 'CN1', 'CCCC1)', '=C(\\', 'C1=', 'CC', '=C(C)', 'C=', 'C1)', 'C1=', 'CC=', 'CC(', '=N1', ')', 'C(\\', '[H]', ')', '=C(/', '[H]', ')', 'C(O)=O']"
glycopyrronium,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1,"['C', '[N+]1', '(C)', 'CCC(', 'C1)', 'OC(=O)', 'C(O)(', 'C1CCCC1)', 'C1=', 'CC=', 'CC', '=C1']"
nabilone,[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC,"['[H]', '[C@@]12', 'CC(=O)', 'CC', '[C@@]1(', '[H]', ')', 'C(C)(C)O', 'C1=', 'CC(', '=', 'CC(O)', '=C2', '1)', 'C(C)(C)', 'CCCCCC']"
indinavir,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12,"['CC(C)(C)', 'NC(=O)[C@@H]1', 'CN(', 'CC2', '=', 'CN', '=', 'CC', '=C', '2)', 'CCN1', 'C[C@@H](O)', 'C[C@@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'C(=O)N[C@@H]1', '[C@H](O)', 'CC2', '=', 'CC=', 'CC', '=C1', '2']"
atorvastatin,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,"['CC(C)', 'C1=C(', 'C(=O)N', 'C2=', 'CC=', 'CC', '=C', '2)', 'C(', '=C(', 'N1CC', '[C@@H](O)', 'C[C@@H](O)', 'CC(O)=O)', 'C1=', 'CC', '=C(', 'F)', 'C=', 'C1)', 'C1=', 'CC=', 'CC', '=C1']"
fostamatinib,COC1=CC(NC2=NC=C(F)C(NC3=NC4=C(OC(C)(C)C(=O)N4COP(O)(O)=O)C=C3)=N2)=CC(OC)=C1OC,"['CO', 'C1=', 'CC(N', 'C2=N', 'C=C(', 'F)', 'C(N', 'C3=N', 'C4', '=C(', 'OC(C)(C)', 'C(=O)N', '4', 'CO', 'P(O)(O)=O)', 'C=C', '3)', '=N', '2)', '=', 'CC(', 'OC)', '=C1', 'OC']"
metformin,CN(C)C(=N)NC(N)=N,"['CN(C)', 'C(=N)', 'NC(N)', '=N']"
dezocine,[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N,"['[H]', '[C@@]12', 'CC3', '=', 'CC', '=C(O)', 'C=C3', '[C@@](C)(', 'CCCCC1)', '[C@H]2', 'N']"
phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,"['O=C1NC(=O)', 'C(N1', ')', '(', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=', 'CC=', 'CC', '=C1']"
indium in-111 oxyquinoline,[111In+3].[O-]C1=CC=CC2=C1N=CC=C2.[O-]C1=CC=CC2=C1N=CC=C2.[O-]C1=CC=CC2=C1N=CC=C2,"['[111In+3]', '.', '[O-]', 'C1=', 'CC=', 'CC2', '=C1', 'N=', 'CC', '=C2', '.', '[O-]', 'C1=', 'CC=', 'CC2', '=C1', 'N=', 'CC', '=C2', '.', '[O-]', 'C1=', 'CC=', 'CC2', '=C1', 'N=', 'CC', '=C2']"
neostigmine,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,"['CN(C)', 'C(=O)O', 'C1=', 'CC(', '=', 'CC=', 'C1)', '[N+](C)', '(C)C']"
carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,"['CCCC', '(C)(', 'CO', 'C(N)=O)', 'COC(=O)N', 'C(C)C']"
dapagliflozin,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,"['CCO', 'C1=', 'CC', '=C(', 'CC2', '=C(', 'Cl)', 'C=CC(', '=C', '2)', '[C@@H]2', 'O[C@H](CO)[C@@H](O)[C@H](O)', '[C@H]2O)', 'C=C1']"
magnesium sulfate,[Mg++].[O-]S([O-])(=O)=O,"['[Mg++]', '.', '[O-]', 'S(', '[O-])', '(=O)=O']"
isoxsuprine,C[C@H](COC1=CC=CC=C1)N[C@H](C)[C@@H](O)C1=CC=C(O)C=C1,"['C[C@H](', 'CO', 'C1=', 'CC=', 'CC=', 'C1)', 'N', '[C@H](C)', '[C@@H](O)', 'C1=', 'CC', '=C(O)', 'C=C1']"
tolterodine,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,"['CC(C)', 'N(', 'CC[C@H](', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=C(O)', 'C=', 'CC(C)=', 'C1)', 'C(C)C']"
sodium sulfate,[Na+].[Na+].[O-]S([O-])(=O)=O,"['[Na+]', '.', '[Na+]', '.', '[O-]', 'S(', '[O-])', '(=O)=O']"
calcium chloride,[Cl-].[Cl-].[Ca++],"['[Cl-]', '.', '[Cl-]', '.', '[Ca++]']"
rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,"['Cl', 'C1=', 'CC', '=C(', 'S', '1)', 'C(=O)N', 'C[C@H]1CN(', 'C(=O)O', '1)', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'N1CCOCC1', '=O']"
azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,"['CC[C@H]1', 'OC(=O)', '[C@H](C)', '[C@@H](', 'O[C@H]2', 'C', '[C@@](C)(', 'OC)', '[C@@H](O)', '[C@H](C)', 'O2)', '[C@H](C)', '[C@@H](', 'O[C@@H]2', 'O', '[C@H](C)C', '[C@@H](', '[C@H]2O)', 'N(C)C)', '[C@](C)(O)', 'C[C@@H](C)', 'CN(C)', '[C@H](C)', '[C@@H](O)', '[C@]1(C)', 'O']"
famotidine,NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,"['NC(N)', '=N', 'C1=N', 'C(CS', 'CCC(N)', '=N', 'S(N)(=O)=O)', '=C', 'S1']"
gadodiamide,[Gd+3].CNC(=O)CN(CCN(CCN(CC([O-])=O)CC(=O)NC)CC([O-])=O)CC([O-])=O,"['[Gd+3]', '.', 'CNC(=O)', 'CN(', 'CCN(', 'CCN(', 'CC(', '[O-])', '=O)', 'CC(=O)N', 'C)', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O']"
zolmitriptan,CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,"['CN(C)', 'CCC1', '=', 'CN', 'C2=', 'CC', '=C(', 'C[C@H]3', 'COC(=O)N', '3)', 'C=', 'C12']"
procarbazine,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,"['CN', 'N', 'CC1=', 'CC', '=C(', 'C=', 'C1)', 'C(=O)N', 'C(C)C']"
foscarnet,OC(=O)P(O)(O)=O,"['OC(=O)', 'P(O)(O)', '=O']"
oxamniquine,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O,"['CC(C)N', 'CC1', 'CCC2', '=', 'CC(CO)', '=C(', 'C=C2', 'N1)', '[N+]([O-])=O']"
almotriptan,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2,"['CN(C)', 'CCC1', '=', 'CN', 'C2', '=C1', 'C=C(', 'CS(=O)(=O)', 'N1', 'CCCC1)', 'C=C2']"
bazedoxifene,CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1,"['CC1=C(', 'N(', 'CC2', '=', 'CC', '=C(', 'OCC', 'N3', 'CCCCCC3)', 'C=C', '2)', 'C2', '=C1', 'C=C(', 'O)', 'C=C', '2)', 'C1=', 'CC', '=C(O)', 'C=C1']"
vigabatrin,NC(CCC(O)=O)C=C,"['NC(', 'CCC(O)=O)', 'C=C']"
glyburide,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,"['CO', 'C1=C(', 'C=C(', 'Cl)', 'C=', 'C1)', 'C(=O)N', 'CCC1', '=', 'CC', '=C(', 'C=', 'C1)', 'S(=O)(=O)N', 'C(=O)N', 'C1CCCCC1']"
levonorgestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],"['[H]', '[C@@]12', 'CC', '[C@@](O)(', 'C#', 'C)', '[C@@]1', '(CC)', 'CC', '[C@]1(', '[H]', ')', '[C@@]3(', '[H]', ')', 'CCC(=O)', 'C=C3', 'CC', '[C@@]21', '[H]']"
amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,"['CCC1(', 'CCC(C)C)', 'C(=O)NC(=O)N', 'C1=O']"
prasterone enantate,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OC(=O)CCCCCC,"['[H]', '[C@@]12', 'CCC(=O)', '[C@@]1(C)CC', '[C@@]1(', '[H]', ')', '[C@@]2(', '[H]', ')', 'CC', '=C2', 'C[C@H](', 'CC', '[C@]12', 'C)', 'OC(=O)', 'CCCCCC']"
chlorpheniramine,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,"['CN(C)', 'CCC(', 'C1=', 'CC', '=C(', 'Cl)', 'C=', 'C1)', 'C1=', 'CC=', 'CC=', 'N1']"
midostaurin,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,"['CO[C@@H]1', '[C@@H](', 'C[C@H]2', 'O', '[C@]1(C)', 'N1', 'C3=C(', 'C=', 'CC', '=C', '3)', 'C3', '=C1', 'C1=C(', 'C4', '=C(', 'C=', 'CC', '=C', '4)', 'N2', '1)', 'C1', '=C3', 'CN', 'C1=O)', 'N(C)C(=O)', 'C1=', 'CC=', 'CC', '=C1']"
methysergide,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO,"['[H]', '[C@@]12', 'CC3', '=', 'CN(C)C', '4', '=C3', 'C(=', 'CC', '=C', '4)', 'C1=C', '[C@H](', 'CN2', 'C)', 'C(=O)N', 'C(CC)', 'CO']"
mestranol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,"['[H]', '[C@@]12', 'CC', '[C@@](O)(', 'C#', 'C)', '[C@@]1(C)CC', '[C@]1(', '[H]', ')', 'C3=C(', 'CC', '[C@@]21', '[H]', ')', 'C=C(', 'OC)', 'C=C3']"
repaglinide,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O,"['CCO', 'C1=C(', 'C=CC(', 'CC(=O)N[C@@H](', 'CC(C)C)', 'C2=', 'CC=', 'CC', '=C2', 'N2CCCCC2)', '=', 'C1)', 'C(O)=O']"
ubrogepant,C[C@@H]1[C@@H](C[C@H](NC(=O)C2=CN=C3C[C@]4(CC3=C2)C(=O)NC2=NC=CC=C42)C(=O)N1CC(F)(F)F)C1=CC=CC=C1,"['C[C@@H]1', '[C@@H](', 'C[C@H](NC(=O)', 'C2=', 'CN', '=C3', 'C', '[C@]4', '(', 'CC3', '=C', '2)', 'C(=O)N', 'C2=N', 'C=', 'CC', '=C4', '2)', 'C(=O)N1', 'CC(F)(F)F)', 'C1=', 'CC=', 'CC', '=C1']"
nelarabine,COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,"['CO', 'C1=N', 'C(N)=N', 'C2', '=C1', 'N=', 'CN2', '[C@@H]1', 'O[C@H](CO)[C@@H](O)', '[C@@H]1O']"
chlorzoxazone,ClC1=CC2=C(OC(=O)N2)C=C1,"['Cl', 'C1=', 'CC2', '=C(', 'O', 'C(=O)N', '2)', 'C=C1']"
indium in-111 pentetate,[111In+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)CC(O)=O,"['[111In+3]', '.', 'OC(=O)', 'CN(', 'CCN(', 'CCN(', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O)', 'CC(', '[O-])', '=O)', 'CC(O)', '=O']"
calcium acetate,[Ca++].CC([O-])=O.CC([O-])=O,"['[Ca++]', '.', 'CC(', '[O-])', '=O', '.', 'CC(', '[O-])', '=O']"
