drug_name,smiles,tokens
anidulafungin,[H][C@]1(NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C1=O)NC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@@H](C)O,"['[H]', '[C@]1(', 'NC(=O)', '[C@@H](NC(=O)', '[C@@H]2', 'C[C@@H](O)', 'CN2C(=O)', '[C@@H](', 'NC(=O)[C@H](', 'C[C@@H](O)', '[C@@H](O)', 'NC(=O)', '[C@@H]2', '[C@@H](O)', '[C@@H](C)', 'CN2', 'C1=O)', 'NC(=O)', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'C1=', 'CC', '=C(', 'C=', 'C1)', 'C1=', 'CC', '=C(', 'OCCCC', 'C)', 'C=', 'C1)', '[C@@H](C)O)', '[C@H](O)[C@@H](O)', 'C1=', 'CC', '=C(O)', 'C=', 'C1)', '[C@@H](C)', 'O']"
leucovorin,[H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2,"['[H]', 'C(=O)N1', 'C(CN', 'C2=', 'CC', '=C(', 'C=C', '2)', 'C(=O)N[C@@H](', 'CCC(O)=O)', 'C(O)=O)', 'CN', 'C2', '=C1', 'C(=O)N', 'C(N)', '=N2']"
cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1,"['CN(C)', 'C(=O)N', '[C@H]1CC[C@H](', 'CC', 'N2CCN(', 'CC2)', 'C2=C(', 'Cl)', 'C(Cl)', '=', 'CC', '=C', '2)CC1']"
ethosuximide,CCC1(C)CC(=O)NC1=O,"['CCC1', '(C)', 'CC(=O)N', 'C1=O']"
phentermine,CC(C)(N)CC1=CC=CC=C1,"['CC(C)(', 'N)', 'CC1=', 'CC=', 'CC', '=C1']"
dextropropoxyphene,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,"['CCC(=O)O', '[C@@](', 'CC1=', 'CC=', 'CC=', 'C1)', '(', '[C@H](C)', 'CN(C)C)', 'C1=', 'CC=', 'CC', '=C1']"
dihydroergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,"['[H]', '[C@@]12', 'CCCN1C(=O)', '[C@H](', 'CC1=', 'CC=', 'CC=', 'C1)', 'N1C(=O)', '[C@](C)(', 'NC(=O)', '[C@H]3', 'CN(C)', '[C@]4', '(', '[H]', ')', 'CC5', '=', 'CNC', '6', '=', 'CC=', 'CC(', '=C', '5', '6)', '[C@@]4', '(', '[H]', ')', 'C3)', 'O', '[C@@]21', 'O']"
colistimethate,CCC(C)CCCCC(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC(C(C)O)C(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC1CCNC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS([O-])(=O)=O)NC1=O)C(C)O,"['CCC(C)', 'CCCC', 'C(=O)NC(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'C(=O)NC(', 'C(C)', 'O)', 'C(=O)NC(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'C(=O)N', 'C1', 'CCNC(=O)', 'C(NC(=O)', 'C(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'NC(=O)C(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'NC(=O)C(', 'CC(C)C)', 'NC(=O)C(', 'CC(C)C)', 'NC(=O)C(', 'CCN', 'CS', '([O-])', '(=O)=O)', 'N', 'C1=O)', 'C(C)', 'O']"
maraviroc,CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,"['CC(C)', 'C1=N', 'N', '=C(C)', 'N1', '[C@H]1', 'C[C@@H]2', 'CC[C@H](', 'C1)', 'N2', 'CC[C@H](NC(=O)', 'C1CC', 'C(F)(F)', 'CC1)', 'C1=', 'CC=', 'CC', '=C1']"
trichlormethiazide,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,"['NS(=O)(=O)', 'C1=C(', 'Cl)', 'C=C2', 'NC(N', 'S(=O)(=O)', 'C2=', 'C1)', 'C(Cl)', 'Cl']"
lutetium lu 177 dotatate,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,"['[177Lu+3]', '.', 'C[C@@H](O)', '[C@H](NC(=O)', '[C@@H]1', 'CS', 'S', 'C[C@H](NC(=O)', '[C@@H](', 'CC2', '=', 'CC=', 'CC', '=C', '2)', 'NC(=O)', 'CN2CCN(', 'CC(', '[O-])', '=O)', 'CCN(', 'CC(', '[O-])', '=O)', 'CCN(', 'CC(', '[O-])', '=O)CC2)', 'C(=O)N[C@@H](', 'CC2', '=', 'CC', '=C(O)', 'C=C', '2)', 'C(=O)N[C@H](', 'CC2', '=', 'CN', 'C3', '=C2', 'C=', 'CC', '=C', '3)', 'C(=O)N[C@@H](', 'CCCCN)', 'C(=O)N[C@@H](', '[C@@H](C)O)', 'C(=O)N', '1)', 'C(O)=O']"
quinestrol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3,"['[H]', '[C@@]12', 'CC', '[C@@](O)(', 'C#', 'C)', '[C@@]1(C)CC', '[C@]1(', '[H]', ')', 'C3=C(', 'CC', '[C@@]21', '[H]', ')', 'C=C(', 'O', 'C1CCCC1)', 'C=C3']"
dicoumarol,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,"['O', 'C1=C(', 'CC2', '=C(O)', 'C3=C(', 'O', 'C2=O)', 'C=', 'CC', '=C', '3)', 'C(=O)O', 'C2', '=C1', 'C=', 'CC', '=C2']"
rivastigmine,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,"['CCN(C)', 'C(=O)O', 'C1=', 'CC=', 'CC(', '=', 'C1)', '[C@H](C)', 'N(C)C']"
bicalutamide,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,"['CC(O)', '(C', 'S(=O)(=O)', 'C1=', 'CC', '=C(', 'F)', 'C=', 'C1)', 'C(=O)N', 'C1=', 'CC(', '=C(', 'C=', 'C1)', 'C#N)', 'C(F)(F)F']"
oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2,"['NC(=O)N1', 'C2=', 'CC=', 'CC', '=C2', 'CC(=O)', 'C2', '=C1', 'C=', 'CC', '=C2']"
levocarnitine,C[N+](C)(C)C[C@H](O)CC([O-])=O,"['C', '[N+](C)', '(C)C', '[C@H](O)', 'CC(', '[O-])', '=O']"
trifluoperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,"['CN1CCN(', 'CCCN2', 'C3=', 'CC=', 'CC', '=C3', 'S', 'C3', '=C2', 'C=C(', 'C=C', '3)', 'C(F)(F)F)', 'CC1']"
betaxolol,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,"['CC(C)N', 'CC(O)CO', 'C1=', 'CC', '=C(', 'CCOCC', '2', 'CC2)', 'C=C1']"
paricalcitol,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O,"['[H]', '[C@@]1', '(CC', '[C@@]2(', '[H]', ')', '\\', 'C(', 'CCC', '[C@]12', 'C)', '=C\\', 'C=C1', 'C[C@@H](O)', 'C[C@H](O)', 'C1)', '[C@H](C)', '\\', 'C=C\\', '[C@H](C)', 'C(C)(C)O']"
selinexor,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,"['FC(F)(F)', 'C1=', 'CC(', '=', 'CC(', '=', 'C1)', 'C1=N', 'N(', '\\', 'C', '=C/', 'C(=O)N', 'N', 'C2=N', 'C=', 'CN', '=C', '2)', 'C=', 'N1)', 'C(F)(F)F']"
calcium lactate,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,"['[Ca++]', '.', 'CC(O)', 'C(', '[O-])', '=O', '.', 'CC(O)', 'C(', '[O-])', '=O']"
chlorambucil,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,"['OC(=O)', 'CCCC1', '=', 'CC', '=C(', 'C=', 'C1)', 'N(CCCl)CC', 'Cl']"
fludarabine,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,"['NC1=N', 'C(F)', '=N', 'C2', '=C1', 'N=', 'CN2', '[C@@H]1', 'O[C@H](CO)[C@@H](O)', '[C@@H]1O']"
verapamil,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,"['CO', 'C1=C(', 'OC)', 'C=C(', 'CCN(C)', 'CCCC(', 'C#N)', '(', 'C(C)C)', 'C2=', 'CC(', 'OC)', '=C(', 'OC)', 'C=C', '2)', 'C=C1']"
diltiazem,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,"['CO', 'C1=', 'CC', '=C(', 'C=', 'C1)', '[C@@H]1', 'S', 'C2=C(', 'C=', 'CC', '=C', '2)', 'N(', 'CCN(C)C)', 'C(=O)', '[C@@H]1O', 'C(C)=O']"
zolpidem,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,"['CN(C)C(=O)', 'CC1=C(', 'N=C2', 'C=', 'CC(C)=', 'CN1', '2)', 'C1=', 'CC', '=C(C)', 'C=C1']"
clotrimazole,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,"['Cl', 'C1=', 'CC=', 'CC', '=C1', 'C(N1', 'C=', 'CN', '=', 'C1)', '(', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=', 'CC=', 'CC', '=C1']"
cefradine,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O,"['[H]', '[C@]12', 'S', 'CC(C)', '=C(', 'N1C(=O)', '[C@H]2', 'NC(=O)[C@H](', 'N)', 'C1=', 'CCC', '=', 'CC1)', 'C(O)=O']"
ganirelix,CCNC(NCC)=NCCCC[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,"['CCN', 'C(N', 'CC)', '=N', 'CCCC', '[C@@H](', 'NC(=O)[C@H](', 'CC1=', 'CC', '=C(O)', 'C=', 'C1)', 'NC(=O)[C@H](', 'CO)', 'NC(=O)[C@@H](', 'CC1=', 'CC=', 'CN', '=', 'C1)', 'NC(=O)[C@@H](', 'CC1=', 'CC', '=C(', 'Cl)', 'C=', 'C1)', 'NC(=O)[C@@H](', 'CC1=', 'CC2', '=', 'CC=', 'CC', '=C2', 'C=', 'C1)', 'NC(C)=O)', 'C(=O)N[C@@H](CC(C)C)', 'C(=O)N[C@@H](', 'CCCC', 'N=C(N', 'CC)', 'N', 'CC)', 'C(=O)N1CCC[C@H]1', 'C(=O)N', '[C@H](C)', 'C(N)=O']"
oxacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O,"['[H]', '[C@]12', 'S', 'C(C)(C)', '[C@@H](', 'N1C(=O)', '[C@H]2', 'NC(=O)', 'C1=C(C)', 'O', 'N=C1', 'C1=', 'CC=', 'CC=', 'C1)', 'C(O)=O']"
glutamic acid,N[C@@H](CCC(O)=O)C(O)=O,"['N[C@@H](', 'CCC(O)=O)', 'C(O)=O']"
deutetrabenazine,[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,"['[2H]', 'C(', '[2H]', ')', '(', '[2H]', ')', 'O', 'C1=', 'CC2', '=C(', 'C=C1', 'OC(', '[2H]', ')', '(', '[2H]', ')', '[2H]', ')', '[C@@H]1', 'CC(=O)', '[C@@H](CC(C)C)', 'CN1', 'CC2']"
dapagliflozin,CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,"['CCO', 'C1=', 'CC', '=C(', 'CC2', '=C(', 'Cl)', 'C=CC(', '=C', '2)', '[C@@H]2', 'O[C@H](CO)[C@@H](O)[C@H](O)', '[C@H]2O)', 'C=C1']"
medroxyprogesterone acetate,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,"['[H]', '[C@@]12', 'CC', '[C@](', 'OC(C)=O)', '(', 'C(C)=O)', '[C@@]1(C)CC', '[C@@]1(', '[H]', ')', '[C@@]2(', '[H]', ')', 'C[C@H](C)', 'C2=', 'CC(=O)', 'CC', '[C@]12C']"
choline salicylate,C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O,"['C', '[N+](C)(C)', 'CCO', '.', 'O', 'C1=', 'CC=', 'CC', '=C1', 'C(', '[O-])', '=O']"
calcium glucoheptonate,[Ca++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,"['[Ca++]', '.', 'OC', '[C@@H](O)', '[C@@H](O)[C@H](O)', '[C@@H](O)', 'C(O)', 'C(', '[O-])', '=O', '.', 'OC', '[C@@H](O)', '[C@@H](O)[C@H](O)', '[C@@H](O)', 'C(O)', 'C(', '[O-])', '=O']"
budesonide,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,"['[H]', '[C@@]12', 'C[C@H]3', 'OC(', 'CCC)', 'O', '[C@@]3(', 'C(=O)', 'CO)', '[C@@]1', '(C)C', '[C@H](O)', '[C@@]1(', '[H]', ')', '[C@@]2(', '[H]', ')', 'CCC2', '=CC(=O)', 'C=C', '[C@]12C']"
vemurafenib,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1,"['CCC', 'S(=O)(=O)N', 'C1=C(', 'F)', 'C(C(=O)', 'C2=', 'CN', 'C3=N', 'C=C(', 'C=C2', '3)', 'C2=', 'CC', '=C(', 'Cl)', 'C=C', '2)', '=C(', 'F)', 'C=C1']"
tipiracil,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,"['Cl', 'C1=C(', 'CN2', 'CCCC2', '=N)', 'NC(=O)N', 'C1=O']"
gefitinib,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,"['CO', 'C1=C(', 'OCC', 'CN2', 'CCOCC2)', 'C=C2', 'C(N', 'C3=', 'CC(', 'Cl)', '=C(', 'F)', 'C=C', '3)', '=N', 'C=N', 'C2', '=C1']"
fostamatinib,COC1=CC(NC2=NC=C(F)C(NC3=NC4=C(OC(C)(C)C(=O)N4COP(O)(O)=O)C=C3)=N2)=CC(OC)=C1OC,"['CO', 'C1=', 'CC(N', 'C2=N', 'C=C(', 'F)', 'C(N', 'C3=N', 'C4', '=C(', 'OC(C)(C)', 'C(=O)N', '4', 'CO', 'P(O)(O)=O)', 'C=C', '3)', '=N', '2)', '=', 'CC(', 'OC)', '=C1', 'OC']"
ceftibuten,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=C/CC(O)=O)\C1=CSC(N)=N1)C(O)=O,"['[H]', '[C@]12', 'S', 'CC', '=C(', 'N1C(=O)', '[C@H]2', 'NC(=O)C(', '=C/', 'CC(O)=O)', '\\', 'C1=C', 'S', 'C(N)', '=N1', ')', 'C(O)=O']"
foscarnet,OC(=O)P(O)(O)=O,"['OC(=O)', 'P(O)(O)', '=O']"
rasagiline,C#CCN[C@@H]1CCC2=CC=CC=C12,"['C#', 'CCN', '[C@@H]1', 'CCC2', '=', 'CC=', 'CC', '=C1', '2']"
vilanterol,OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC1=C(Cl)C=CC=C1Cl,"['O', 'CC1=C(', 'O)', 'C=CC(', '=', 'C1)', '[C@@H](O)', 'CN', 'CCCC', 'CCOCC', 'O', 'CC1=C(', 'Cl)', 'C=', 'CC', '=C1', 'Cl']"
deferiprone,CN1C=CC(=O)C(O)=C1C,"['CN1', 'C=CC(=O)', 'C(O)', '=C1', 'C']"
lactulose,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,"['OC', '[C@H]1O', '[C@](O)(', 'CO)', '[C@@H](O)', '[C@@H]1O', '[C@@H]1', 'O[C@H](CO)', '[C@H](O)[C@H](O)', '[C@H]1O']"
chromium picolinate,[Cr+3].[O-]C(=O)C1=NC=CC=C1.[O-]C(=O)C1=NC=CC=C1.[O-]C(=O)C1=NC=CC=C1,"['[Cr+3]', '.', '[O-]', 'C(=O)', 'C1=N', 'C=', 'CC', '=C1', '.', '[O-]', 'C(=O)', 'C1=N', 'C=', 'CC', '=C1', '.', '[O-]', 'C(=O)', 'C1=N', 'C=', 'CC', '=C1']"
tramadol,COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C,"['CO', 'C1=', 'CC=', 'CC(', '=', 'C1)', 'C1(O)', 'CCCCC1', 'CN(C)C']"
conivaptan,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1,"['CC1=N', 'C2=C(', 'CCN(C(=O)', 'C3=', 'CC', '=C(', 'NC(=O)', 'C4', '=', 'CC=', 'CC', '=C4', 'C4', '=', 'CC=', 'CC', '=C', '4)', 'C=C', '3)', 'C3=', 'CC=', 'CC', '=C2', '3)', 'N1']"
miconazole,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,"['Cl', 'C1=', 'CC(', 'Cl)', '=C(', 'COC(', 'CN2', 'C=', 'CN', '=C', '2)', 'C2=C(', 'Cl)', 'C=C(', 'Cl)', 'C=C', '2)', 'C=C1']"
prochlorperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,"['CN1CCN(', 'CCCN2', 'C3=', 'CC=', 'CC', '=C3', 'S', 'C3', '=C2', 'C=C(', 'Cl)', 'C=C', '3)CC1']"
creatine,CN(CC(O)=O)C(N)=N,"['CN(', 'CC(O)=O)', 'C(N)=N']"
fedratinib,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C,"['CC1=', 'CN', '=C(N', 'C2=', 'CC', '=C(', 'OCC', 'N3', 'CCCC3)', 'C=C', '2)', 'N=C1', 'N', 'C1=', 'CC=', 'CC(', '=', 'C1)', 'S(=O)(=O)N', 'C(C)(C)C']"
gentamicin,[H][C@@]1(CN)CC[C@@H](N)[C@@H](O[C@]2([H])[C@@H](N)C[C@@H](N)[C@H](O[C@@]3([H])OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.[H][C@]1(CC[C@@H](N)[C@@H](O[C@]2([H])[C@@H](N)C[C@@H](N)[C@H](O[C@@]3([H])OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1)C(C)N.[H][C@]1(CC[C@@H](N)[C@@H](O[C@]2([H])[C@@H](N)C[C@@H](N)[C@H](O[C@@]3([H])OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1)C(C)NC,"['[H]', '[C@@]1(', 'CN)', 'CC[C@@H](', 'N)', '[C@@H](O', '[C@]2(', '[H]', ')', '[C@@H](N)', 'C[C@@H](N)', '[C@H](O', '[C@@]3(', '[H]', ')', 'OC', '[C@](C)(O)', '[C@H](N', 'C)', '[C@H]3O)', '[C@H]2O)', 'O1', '.', '[H]', '[C@]1(', 'CC[C@@H](', 'N)', '[C@@H](O', '[C@]2(', '[H]', ')', '[C@@H](N)', 'C[C@@H](N)', '[C@H](O', '[C@@]3(', '[H]', ')', 'OC', '[C@](C)(O)', '[C@H](N', 'C)', '[C@H]3O)', '[C@H]2O)', 'O1)', 'C(C)', 'N', '.', '[H]', '[C@]1(', 'CC[C@@H](', 'N)', '[C@@H](O', '[C@]2(', '[H]', ')', '[C@@H](N)', 'C[C@@H](N)', '[C@H](O', '[C@@]3(', '[H]', ')', 'OC', '[C@](C)(O)', '[C@H](N', 'C)', '[C@H]3O)', '[C@H]2O)', 'O1)', 'C(C)', 'NC']"
levacetylmethadol,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,"['CC[C@H](', 'OC(C)=O)', 'C(', 'C[C@H](C)', 'N(C)C)', '(', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=', 'CC=', 'CC', '=C1']"
biperiden,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,"['OC(', 'CCN1', 'CCCCC1)', '(', 'C1CC2', 'CC1', 'C=C', '2)', 'C1=', 'CC=', 'CC', '=C1']"
rolapitant,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,"['C[C@@H](', 'OC', '[C@]1', '(CC', '[C@]2(', 'CCC(=O)N', '2)', 'CN', '1)', 'C1=', 'CC=', 'CC=', 'C1)', 'C1=', 'CC(', '=', 'CC(', '=', 'C1)', 'C(F)(F)F)', 'C(F)(F)F']"
pomalidomide,NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O,"['N', 'C1=', 'CC=', 'CC2', '=C1', 'C(=O)N(', 'C1', 'CCC(=O)N', 'C1=O)', 'C2=O']"
sumatriptan,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,"['CNS(=O)(=O)', 'CC1=', 'CC', '=C2', 'NC', '=C(', 'CCN(C)C)', 'C2', '=C1']"
docetaxel,[H][C@@]1(C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C(=C1C)C2(C)C)OC(C)=O)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,"['[H]', '[C@@]1', '(C', '[C@@]2(O)', '[C@@H](OC(=O)', 'C3=', 'CC=', 'CC', '=C', '3)', '[C@]3(', '[H]', ')', '[C@@]4', '(', 'CO', '[C@@H]4', 'C[C@H](O)', '[C@@]3(C)', 'C(=O)', '[C@H](O)', 'C(=', 'C1', 'C)', 'C2(C)C)', 'OC(C)=O)', 'OC(=O)', '[C@H](O)', '[C@@H](NC(=O)', 'OC(C)(C)C)', 'C1=', 'CC=', 'CC', '=C1']"
tacrine,NC1=C2CCCCC2=NC2=CC=CC=C12,"['NC1', '=C2', 'CCCC', 'C2=N', 'C2=', 'CC=', 'CC', '=C1', '2']"
triptorelin,CC(C)C[C@H](NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,"['CC(C)C[C@H](NC(=O)', '[C@@H](', 'CC1=', 'CN', 'C2=', 'CC=', 'CC', '=C1', '2)', 'NC(=O)[C@H](', 'CC1=', 'CC', '=C(O)', 'C=', 'C1)', 'NC(=O)[C@H](', 'CO)', 'NC(=O)[C@H](', 'CC1=', 'CN', 'C2', '=C1', 'C=', 'CC', '=C', '2)', 'NC(=O)[C@H](', 'CC1=', 'CN', 'C=', 'N1)', 'NC(=O)[C@@H]1', 'CCC(=O)N', '1)', 'C(=O)N[C@@H](', 'CCCN', 'C(N)=N)', 'C(=O)N1CCC[C@H]1', 'C(=O)N', 'CC(N)', '=O']"
oxycodone,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,"['CO', 'C1', '=C2', 'O[C@H]3', 'C(=O)CC', '[C@@]4', '(O)', '[C@H]5', 'CC(', 'C=', 'C1)', '=C2', '[C@@]34', 'CCN', '5', 'C']"
phenyltoloxamine,CN(C)CCOC1=CC=CC=C1CC1=CC=CC=C1,"['CN(C)', 'CCO', 'C1=', 'CC=', 'CC', '=C1', 'CC1=', 'CC=', 'CC', '=C1']"
anagrelide,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl,"['Cl', 'C1=', 'CC', '=C2', 'N', '=C3', 'NC(=O)', 'CN3', 'CC2', '=C1', 'Cl']"
binimetinib,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,"['CN1', 'C=N', 'C2=C(', 'F)', 'C(N', 'C3=', 'CC', '=C(', 'Br)', 'C=C3', 'F)', '=C(', 'C=C1', '2)', 'C(=O)N', 'OCCO']"
lusutrombopag,CCCCCCO[C@@H](C)C1=C(OC)C(=CC=C1)C1=CSC(NC(=O)C2=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C2)=N1,"['CCCC', 'CCO', '[C@@H](C)', 'C1=C(', 'OC)', 'C(=', 'CC=', 'C1)', 'C1=C', 'S', 'C(NC(=O)', 'C2=', 'CC(', 'Cl)', '=C(\\', 'C', '=C(/', 'C)', 'C(O)=O)', 'C(Cl)', '=C', '2)', '=N1']"
